sample_idx,text,speaker,gender,age,expert_accuracy,expert_fluency,expert_completeness,expert_prosodic,azure_accuracy,azure_fluency,azure_completeness,azure_prosodic,diff_accuracy,diff_fluency,diff_completeness,diff_prosodic,assessment_time,recognized_text
855,IT'S A BEAUTIFUL DAY TO BE A DUCK,1293,m,32,9,10,10.0,9,9.9,10.0,10.0,10.0,0.9000000000000004,0.0,0.0,1.0,2.8843698501586914,It's a beautiful day to be a duck.
856,I MUST SAY IT WAS A GREAT WEEKEND,1293,m,32,9,10,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,0.0,0.0,1.0,2.753952741622925,I must say it was a great weekend.
857,TOGETHER WE CAN FIND A CURE,1293,m,32,8,9,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,1.0,0.0,2.0,2.6916511058807373,"Together, we can find a cure."
858,FREEDOM IS NOT A CONCEPT,1293,m,32,9,10,10.0,10,9.6,10.0,10.0,10.0,0.5999999999999996,0.0,0.0,0.0,3.021110773086548,Freedom is not a concept.
859,I OWN I WAS WEAK,1293,m,32,9,10,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,0.0,0.0,1.0,2.663125514984131,I own. I was weak.
860,I THINK HE CAN PROVE HIMSELF ON HIS OWN,1334,m,29,8,9,10.0,7,9.3,9.9,10.0,9.9,1.3000000000000007,0.9000000000000004,0.0,2.9000000000000004,3.0930135250091553,I think he can prove himself on his own.
861,SOMETHING IS OFF WITH THIS TEAM,1334,m,29,8,8,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,2.0,2.779754400253296,Something is off with this team.
862,LIKE THREE ACTS OF A DRAMA,1334,m,29,8,8,10.0,7,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,3.0,2.7691972255706787,Like 3 acts of a drama.
863,WE STILL HAVE A LOT OF GAMES TO PLAY,1334,m,29,8,8,10.0,7,8.9,10.0,8.9,10.0,0.9000000000000004,2.0,1.0999999999999996,3.0,3.1155216693878174,We still have a lot of games to play.
864,BECAUSE YOU WANTED TO DO IT RIGHT,1334,m,29,8,8,10.0,8,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,2.0,2.9091391563415527,Because you wanted to do it right.
865,CAN WE JUST CALL IT A DAY,1334,m,29,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,2.8223378658294678,Can we just call it a day?
866,WHY WOULD YOU DO THIS TO ME NOW,1334,m,29,8,8,10.0,8,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,2.0,2.763246536254883,Why would you do this to me now?
867,HOPE IS A SIGN OF DESPAIR,1334,m,29,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.866680860519409,Hope is a sign of despair.
868,THEY AIR ON THE SIDE OF UNDERSTANDING,1334,m,29,8,8,10.0,7,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,3.0,2.995838165283203,They air on the side of understanding.
869,HELPS ME TO HAVE A GO AT MYSELF,1334,m,29,8,8,10.0,8,9.0,10.0,8.8,10.0,1.0,2.0,1.1999999999999993,2.0,3.138368606567383,Helps me to have a go at myself.
870,FEELS GOOD TO GET THAT OUT OF THE WAY,1334,m,29,8,8,10.0,7,9.3,9.9,8.9,9.9,1.3000000000000007,1.9000000000000004,1.0999999999999996,2.9000000000000004,3.0463311672210693,Feels good to get that out of the way.
871,THIS IS GOING TO BE A BUSY EVENING,1334,m,29,8,8,10.0,7,7.9,10.0,7.5,10.0,0.09999999999999964,2.0,2.5,3.0,3.0490570068359375,This is going to be busy evening.
872,THIS IS THE ONLY THING PEOPLE GET IN LIFE,1334,m,29,8,8,10.0,7,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,3.0,4.36393928527832,This is the only thing people get in life.
873,WELL THIS IS A NEW ONE,1334,m,29,9,9,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,1.0,2.606755495071411,"Well, this is a new one."
874,WE KNOW A GREAT PLACE TO STAY,1334,m,29,8,8,10.0,7,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,3.0,2.981133460998535,We know a great place to stay.
875,BECAUSE OF COURSE THIS IS A THING,1334,m,29,8,8,10.0,7,9.5,10.0,10.0,10.0,1.5,2.0,0.0,3.0,2.7858948707580566,Because of course this is a thing.
876,IT'S NOT HIS NOW BUT MINE,1334,m,29,9,8,10.0,7,9.8,9.9,10.0,9.9,0.8000000000000007,1.9000000000000004,0.0,2.9000000000000004,2.785630226135254,"It's not his now, but mine."
877,ROOT PUT HIS SHOULDER TO THE DOOR,1334,m,29,8,8,10.0,7,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,3.0,2.9599108695983887,Root put his shoulder to the door.
878,HE TALKED MORE THAN ANYONE IN THE ROOM,1334,m,29,8,8,10.0,7,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,3.0,2.9914660453796387,He talked more than anyone in the room.
879,THEY ALL WANTED TO STOP IT,1334,m,29,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,2.6513869762420654,They all wanted to stop it.
880,THE TURKEY WAKES UP,1404,m,7,6,6,10.0,5,6.6000000000000005,5.300000000000001,7.5,5.300000000000001,0.6000000000000005,0.6999999999999993,2.5,0.3000000000000007,3.527696371078491,The Turkey wakes up.
881,COME AND SEE THE SQUID,1404,m,7,6,6,10.0,6,7.3,6.2,8.0,6.2,1.2999999999999998,0.20000000000000018,2.0,0.20000000000000018,3.7510268688201904,Come and see the squid.
882,SHE LOVES CANADA,1404,m,7,5,6,10.0,6,6.2,6.5,6.7,6.5,1.2000000000000002,0.5,3.3,0.5,3.3573474884033203,She loves Canada.
883,EIGHT TWO ONE ONE,1404,m,7,8,8,10.0,7,9.399999999999999,9.9,10.0,9.9,1.3999999999999986,1.9000000000000004,0.0,2.9000000000000004,3.0302045345306396,8211.
884,JAYME LIKES MOUNTAIN BIKING,1404,m,7,3,0,7.5,0,0.0,0.0,0.0,0.0,3.0,0.0,7.5,0.0,12.983567714691162,
885,LET'S DRAW JACK'S HAND,1404,m,7,5,6,10.0,7,6.4,9.8,5.0,9.8,1.4000000000000004,3.8000000000000007,5.0,2.8000000000000007,3.1976850032806396,Let's draw Jack's hand.
886,BY DORA'S SHOULDER,1404,m,7,3,3,6.7,2,3.7,3.9000000000000004,3.3000000000000003,3.9000000000000004,0.7000000000000002,0.9000000000000004,3.4,1.9000000000000004,3.4153902530670166,By shoulder shoulder.
887,HERE IS PETER'S SOCKS,1404,m,7,4,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.09834361076355,
888,HERE IS TIM'S CAP,1404,m,7,3,0,0.0,0,2.3000000000000003,0.0,2.5,0.0,0.6999999999999997,0.0,2.5,0.0,3.167088747024536,Tim's.
889,HERE IS MARY'S SHOES,1404,m,7,4,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.09062147140503,
890,LOOK AT MIKE'S SUNGLASSES,1404,m,7,4,4,7.5,3,4.6000000000000005,3.4000000000000004,5.0,3.4000000000000004,0.6000000000000005,0.5999999999999996,2.5,0.40000000000000036,3.2000417709350586,Look. Look at sunglasses.
891,WHAT A LOVELY SHINY UNDERGROUND,1404,m,7,1,4,6.0,4,5.6000000000000005,9.9,6.0,9.9,4.6000000000000005,5.9,0.0,5.9,3.2618253231048584,What a lovely.
892,CASEY CAN SEE THE PET SHOP,1404,m,7,7,6,10.0,6,9.0,9.9,10.0,9.9,2.0,3.9000000000000004,0.0,3.9000000000000004,3.401625156402588,Casey can see the pet shop.
893,MIKE WAS WALKING TO SCIENCE MUSEUM,1404,m,7,4,4,6.7,3,3.4000000000000004,10.0,3.3000000000000003,10.0,0.5999999999999996,6.0,3.4,7.0,3.3418545722961426,Mike was walking to.
894,HEY WATCH OUT FOR MY CUCUMBER,1404,m,7,3,0,1.7,0,3.3000000000000003,5.699999999999999,3.3000000000000003,5.699999999999999,0.30000000000000027,5.699999999999999,1.6000000000000003,5.699999999999999,3.0145251750946045,My watch out my.
895,HE LOVE AND FIRST,1404,m,7,7,6,10.0,6,7.4,8.9,10.0,8.9,0.40000000000000036,2.9000000000000004,0.0,2.9000000000000004,3.3087282180786133,He love and love first.
896,SANDY LIKES THE ENGLISH CLASS AT SCHOOL,1404,m,7,7,7,10.0,6,8.8,10.0,10.0,10.0,1.8000000000000007,3.0,0.0,4.0,4.224147081375122,Sandy likes the English class at school.
897,HE LIKES THE FAMOUS CITY SYDNEY,1404,m,7,4,0,5.0,0,2.3000000000000003,10.0,1.7000000000000002,10.0,1.6999999999999997,10.0,3.3,10.0,2.993932008743286,He likes.
898,MY GRANDMA IS HAPPY TOO,1404,m,7,7,7,10.0,7,8.6,10.0,10.0,10.0,1.5999999999999996,3.0,0.0,3.0,3.551234722137451,My grandma is happy too.
899,O MY BROTHER'S CHILD,1404,m,7,7,7,10.0,6,7.6,10.0,7.5,10.0,0.5999999999999996,3.0,2.5,4.0,3.680213451385498,O my brother's child.
900,IT IS SOMETHING VERY DIFFERENT,1408,m,22,8,8,10.0,6,8.4,10.0,10.0,10.0,0.40000000000000036,2.0,0.0,4.0,2.9053854942321777,It is something very different.
901,HE WAS DRIVING THE CAR,1408,m,22,7,8,10.0,8,9.6,10.0,10.0,10.0,2.5999999999999996,2.0,0.0,2.0,2.903125762939453,He was driving the car.
902,HE LOST FOR THE FEELS TIME IN FIVE,1408,m,22,8,7,10.0,7,9.7,10.0,10.0,10.0,1.6999999999999993,3.0,0.0,3.0,3.0248074531555176,He lost for the feels time in five.
903,A FEW YEARS AGO THEY WERE TWO,1408,m,22,7,8,10.0,7,9.5,10.0,10.0,10.0,2.5,2.0,0.0,3.0,2.9172568321228027,"A few years ago, they were two."
904,THEY HAVE A LOT OF WINDOW TO OFF,1408,m,22,8,8,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,2.0,3.404006242752075,They have a lot of window to off.
905,IN THE NAME OF WHAT,1408,m,22,8,8,10.0,8,9.9,10.0,10.0,10.0,1.9000000000000004,2.0,0.0,2.0,2.7540993690490723,In the name of what?
906,THIS IS A GOD WORD,1408,m,22,8,8,10.0,8,9.200000000000001,9.399999999999999,10.0,9.399999999999999,1.200000000000001,1.3999999999999986,0.0,1.3999999999999986,2.830993175506592,"This is a God, a word."
907,THANK YOU FOR YOUR CARE,1408,m,22,7,8,10.0,8,9.8,10.0,10.0,10.0,2.8000000000000007,2.0,0.0,2.0,2.977827310562134,Thank you for your care.
908,I KNOW IT WILL BE FOR ME,1408,m,22,9,8,10.0,8,9.3,10.0,10.0,10.0,0.3000000000000007,2.0,0.0,2.0,3.037550210952759,I know it will be for me.
909,ALL READY FOR A DAY OF LISTEN,1408,m,22,8,8,10.0,7,9.200000000000001,10.0,8.6,10.0,1.200000000000001,2.0,1.4000000000000004,3.0,2.84163236618042,All ready for a day of listen.
910,WISH I WAS GOING TO SEE TO NINE,1408,m,22,8,8,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,2.0,3.0714097023010254,Wish I was going to see to 9.
911,HAPPY SUNDAY IS A DAY OF PRAISE,1408,m,22,7,8,10.0,8,8.9,9.9,10.0,9.9,1.9000000000000004,1.9000000000000004,0.0,1.9000000000000004,3.1876766681671143,Happy Sunday is a day of praise.
912,GREAT TO SEE YOU MAN,1408,m,22,9,8,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,2.0,0.0,2.0,2.8750104904174805,Great to see you man.
913,NO YOU NEED TO RETURN TO THE TRUCK,1408,m,22,8,8,10.0,8,9.8,10.0,10.0,10.0,1.8000000000000007,2.0,0.0,2.0,2.9155027866363525,"No, you need to return to the truck."
914,BOSS WERE MADE TO BE BROKEN,1408,m,22,9,8,10.0,8,9.0,9.9,10.0,9.9,0.0,1.9000000000000004,0.0,1.9000000000000004,3.1141934394836426,Boss were made to be broken.
915,I CAN ALMOST SEEM THE SMOKE,1408,m,22,8,8,10.0,8,9.8,9.3,10.0,9.3,1.8000000000000007,1.3000000000000007,0.0,1.3000000000000007,3.0383360385894775,I can almost the seem the smoke.
916,I MUST COME TO YOU,1408,m,22,9,9,10.0,8,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,2.0,2.848132610321045,I must come to you.
917,AS FOR MYSELF I THINK NOT OF HAPPINESS,1408,m,22,7,7,10.0,7,9.0,9.1,10.0,9.1,2.0,2.0999999999999996,0.0,2.0999999999999996,3.397494316101074,"As for myself, I think not of happiness."
918,I BEG THAT YOU WILL WRITING TO ME AT ONCE,1408,m,22,8,7,10.0,7,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,3.0,0.0,3.0,3.2589361667633057,I beg that you will writing to me at once.
919,THERE WAS SOMETHING IN HIS POCKET,1408,m,22,8,8,10.0,8,8.9,9.9,10.0,9.9,0.9000000000000004,1.9000000000000004,0.0,1.9000000000000004,3.5251379013061523,There was something in his pocket.
920,I EXPECT THIS TO BE AS NICE,1420,m,25,10,10,10.0,10,9.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.796522855758667,I expect this to be as nice.
921,IT'S HARD TO BE FAULTED FOR THAT,1420,m,25,9,9,10.0,9,9.0,10.0,8.6,10.0,0.0,1.0,1.4000000000000004,1.0,2.778040885925293,It's hard to be faulted for that.
922,THE ONLY ONE WHO KNOWS WHY IS HIM,1420,m,25,9,9,10.0,9,9.5,10.0,10.0,10.0,0.5,1.0,0.0,1.0,3.053307056427002,The only one who knows why is him.
923,AND A LOT OF PEOPLE OF HAVE,1420,m,25,8,9,10.0,8,8.100000000000001,10.0,8.6,10.0,0.10000000000000142,1.0,1.4000000000000004,2.0,2.8241336345672607,A lot of people of have.
924,THE DEFENDANTS ALSO WOULD HAVE TO SIGN THE STATEMENT,1420,m,25,10,10,10.0,9,9.6,9.9,10.0,9.9,0.40000000000000036,0.09999999999999964,0.0,0.9000000000000004,3.398287057876587,The defendants also would have to sign the statement.
925,TALKING IS NOT THE PROBLEM,1420,m,25,9,9,10.0,9,9.5,10.0,10.0,10.0,0.5,1.0,0.0,1.0,2.8990590572357178,Talking is not the problem.
926,NOT ABOUT WHAT YOU SEE IN THE MIRROR,1420,m,25,8,9,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,1.0,0.0,2.0,2.9179093837738037,Not about what you see in the mirror.
927,WHAT'S SEEMS TO BE THE PROBLEM,1420,m,25,9,9,10.0,9,9.399999999999999,10.0,10.0,10.0,0.3999999999999986,1.0,0.0,1.0,2.856520175933838,What's seems to be the problem?
928,IT WAS A BEAUTIFUL DAY FOR A FLOAT,1420,m,25,8,9,10.0,9,8.2,10.0,8.8,10.0,0.1999999999999993,1.0,1.1999999999999993,1.0,2.8613107204437256,It was a beautiful day for float.
929,PLUS IS NOW ON THE LINE UP,1420,m,25,8,9,10.0,9,9.6,10.0,10.0,10.0,1.5999999999999996,1.0,0.0,1.0,2.906909465789795,Plus is now on the line up.
930,DO YOU WANT TO DO AND BRING DOWN THE HOUSE,1420,m,25,10,10,10.0,10,9.8,10.0,10.0,10.0,0.1999999999999993,0.0,0.0,0.0,3.0603413581848145,Do you want to do and bring down the house?
931,THEY HAD TO GET OUT,1420,m,25,8,10,10.0,9,9.7,10.0,10.0,10.0,1.6999999999999993,0.0,0.0,1.0,2.8718738555908203,They had to get out.
932,THEY JUST WANT TO HATE,1420,m,25,9,10,10.0,10,9.7,10.0,10.0,10.0,0.6999999999999993,0.0,0.0,0.0,3.0000357627868652,They just want to hate.
933,I WILL LET YOU KNOW IF I GET MINE TOO,1420,m,25,8,9,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,1.0,0.0,2.0,3.0221505165100098,I will let you know if I get mine too.
934,AFTER THIS NOT SURE WHAT TO DO,1420,m,25,9,10,10.0,9,9.3,9.9,10.0,9.9,0.3000000000000007,0.09999999999999964,0.0,0.9000000000000004,2.9116976261138916,After this not sure what to do.
935,I HAD PLENTY OF SLEEP,1420,m,25,9,10,10.0,9,9.7,10.0,10.0,10.0,0.6999999999999993,0.0,0.0,1.0,2.908749580383301,I had plenty of sleep.
936,BUT WHAT IS THE MATTER WITH THE OLD MAN,1420,m,25,8,9,10.0,9,8.4,9.9,8.9,9.9,0.40000000000000036,0.9000000000000004,1.0999999999999996,0.9000000000000004,3.0751266479492188,But what is matter with the old man?
937,EVEN SO EVERYONE OUGHT TO HAVE A CHANCE,1420,m,25,9,10,10.0,9,9.5,10.0,10.0,10.0,0.5,0.0,0.0,1.0,2.99723482131958,"Even so, everyone ought to have a chance."
938,I PULLED OVER TO THE SHOULDER AND HE JUMPED OUT,1420,m,25,9,10,10.0,9,9.8,9.9,10.0,9.9,0.8000000000000007,0.09999999999999964,0.0,0.9000000000000004,3.128725528717041,I pulled over to the shoulder and he jumped out.
939,HE HAD NO RIGHT TO WAIT,1420,m,25,9,9,10.0,9,9.6,9.7,10.0,9.7,0.5999999999999996,0.6999999999999993,0.0,0.6999999999999993,2.9860663414001465,He had no right to wait.
940,JIM WILL PAINT MY HOUSE GREEN,1422,m,7,3,8,10.0,8,8.6,10.0,10.0,10.0,5.6,2.0,0.0,2.0,3.170849323272705,Jim will paint my house green.
941,MARY IS GOING TO SEE DOG,1422,m,7,8,6,10.0,6,9.0,8.6,10.0,8.6,1.0,2.5999999999999996,0.0,2.5999999999999996,3.5249054431915283,Mary Mary is going to see Dog.
942,DORA CAN SEE THE GOOSE,1422,m,7,5,7,10.0,7,7.800000000000001,10.0,8.0,10.0,2.8000000000000007,3.0,2.0,3.0,2.9745776653289795,Dora can see the goose.
943,LAYLA IS FROM AUSTRALIA,1422,m,7,7,7,10.0,7,8.0,9.9,10.0,9.9,1.0,2.9000000000000004,0.0,2.9000000000000004,3.0147149562835693,Layla is from Australia.
944,FOUR SEVEN,1422,m,7,9,10,10.0,9,9.7,10.0,10.0,10.0,0.6999999999999993,0.0,0.0,1.0,4.7486302852630615,4/7.
945,FOUR FIVE ZERO THREE,1422,m,7,5,7,10.0,6,6.3,7.6,5.0,7.6,1.2999999999999998,0.5999999999999996,5.0,1.5999999999999996,2.9850518703460693,4500.
946,TINA IS NOT VERY GOOD AT GYMNASTICS,1422,m,7,3,7,10.0,7,6.7,6.6000000000000005,7.1,6.6000000000000005,3.7,0.39999999999999947,2.9000000000000004,0.39999999999999947,3.2195816040039062,Tina is not very good at good.
947,DOES JAYME LIKE THE BREAD,1422,m,7,4,6,10.0,7,9.0,10.0,10.0,10.0,5.0,4.0,0.0,3.0,3.1591315269470215,Does Jayme like the bread?
948,DORA GOT SOME CAKE,1422,m,7,7,7,10.0,7,7.3,8.4,7.5,8.4,0.2999999999999998,1.4000000000000004,2.5,1.4000000000000004,4.874004602432251,Dora got some cake.
949,MIKE SOME FOR RED,1422,m,7,8,6,10.0,6,7.4,9.3,5.0,9.3,0.5999999999999996,3.3000000000000007,5.0,3.3000000000000007,3.2298624515533447,Mike some for red.
950,JIM SMELLS FRESH BEEF,1422,m,7,3,4,10.0,3,3.5,2.6,2.5,2.6,0.5,1.4,7.5,0.3999999999999999,3.440964460372925,Jim smells fresh beef.
951,LET'S DRAW LUCY'S NOSE,1422,m,7,5,4,10.0,4,4.6000000000000005,7.0,5.0,7.0,0.39999999999999947,3.0,5.0,3.0,3.011474132537842,Let's draw. Let's.
952,NEIL LIKE YOUR RED SEAK,1422,m,7,6,7,10.0,7,8.5,8.0,10.0,8.0,2.5,1.0,0.0,1.0,3.0689244270324707,"Neil, like your red seak?"
953,LYNDA GOT ON THE SHIP,1422,m,7,4,4,8.0,4,2.2,5.5,0.0,5.5,1.7999999999999998,1.5,8.0,1.5,3.155883550643921,Lynda got on Lynda.
954,THEN ALISA WALKED TO GARDEN,1422,m,7,5,5,10.0,4,4.699999999999999,5.2,4.0,5.2,0.3000000000000007,0.20000000000000018,6.0,1.2000000000000002,3.2799055576324463,Then Alisa garden to garden.
955,TIM IS NOT A REAL STUDENT,1422,m,7,3,5,10.0,4,4.8,4.3,3.3000000000000003,4.3,1.7999999999999998,0.7000000000000002,6.699999999999999,0.2999999999999998,3.1167848110198975,Tim A a not a real student.
956,ANDY IS NOT A REAL POLICE,1422,m,7,4,6,10.0,6,9.0,8.2,10.0,8.2,5.0,2.1999999999999993,0.0,2.1999999999999993,3.3452541828155518,Andy is not a real police.
957,WHAT IS A CHILD,1422,m,7,5,5,10.0,6,7.4,5.8999999999999995,7.5,5.8999999999999995,2.4000000000000004,0.8999999999999995,2.5,0.10000000000000053,2.8489084243774414,What is a child A?
958,IT IS NO GOOD,1422,m,7,7,8,10.0,7,7.0,9.200000000000001,7.5,9.200000000000001,0.0,1.200000000000001,2.5,2.200000000000001,3.2580132484436035,It is no good.
959,NO I HAVE NOT,1422,m,7,9,8,10.0,8,9.8,9.200000000000001,10.0,9.200000000000001,0.8000000000000007,1.200000000000001,0.0,1.200000000000001,3.0090901851654053,"No, I have not."
960,HANDY CAN DRAW THE TURKEY,1465,m,8,9,9,10.0,8,9.399999999999999,10.0,10.0,10.0,0.3999999999999986,1.0,0.0,2.0,2.986189126968384,Handy can draw the Turkey.
961,CATHY IS A FRIEND FROM FREEZE,1465,m,8,8,7,10.0,7,8.8,9.1,10.0,9.1,0.8000000000000007,2.0999999999999996,0.0,2.0999999999999996,3.508913993835449,Cathy is a friend from Freeze.
962,SIX SEVEN EIGHT NINE,1465,m,8,9,9,10.0,9,9.6,9.8,10.0,9.8,0.5999999999999996,0.8000000000000007,0.0,0.8000000000000007,3.320206642150879,6789.
963,ONE TWO ONE ZERO,1465,m,8,9,9,10.0,9,9.200000000000001,10.0,10.0,10.0,0.20000000000000107,1.0,0.0,1.0,2.885071039199829,1210.
964,TWO ONE SEVEN ZERO,1465,m,8,8,10,10.0,9,9.1,10.0,10.0,10.0,1.0999999999999996,0.0,0.0,1.0,2.9154062271118164,2170.
965,FIVE ONE FIVE FOUR,1465,m,8,9,8,10.0,8,9.5,9.9,10.0,9.9,0.5,1.9000000000000004,0.0,1.9000000000000004,3.317659854888916,5154.
966,SIX FIVE,1465,m,8,9,9,10.0,9,9.7,10.0,10.0,10.0,0.6999999999999993,1.0,0.0,1.0,2.735445976257324,65.
967,EIGHT ZERO NINE ONE,1465,m,8,9,9,10.0,9,9.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,2.926609992980957,8091.
968,SEVEN FOUR ZERO TWO,1465,m,8,9,9,10.0,9,9.5,10.0,10.0,10.0,0.5,1.0,0.0,1.0,2.898536205291748,7402.
969,SANDY LIKE FRENCH FRIES,1465,m,8,8,8,10.0,7,7.6,9.1,7.5,9.1,0.40000000000000036,1.0999999999999996,2.5,2.0999999999999996,3.3165833950042725,Sandy like French fries?
970,JIM AT A LITTLE FISH,1465,m,8,9,8,10.0,8,8.7,9.8,10.0,9.8,0.3000000000000007,1.8000000000000007,0.0,1.8000000000000007,3.135105609893799,Jim at A Little Fish.
971,LINDA GOT SOME EGG,1465,m,8,7,8,10.0,8,8.6,9.9,10.0,9.9,1.5999999999999996,1.9000000000000004,0.0,1.9000000000000004,3.0518951416015625,Linda got some egg.
972,MARY LIKES YOUR RED DRESS,1465,m,8,8,9,10.0,8,9.3,9.6,10.0,9.6,1.3000000000000007,0.5999999999999996,0.0,1.5999999999999996,3.2416064739227295,Mary likes your red dress.
973,TIM GOLF THE NEW BOOTS,1465,m,8,8,8,10.0,7,9.200000000000001,9.8,10.0,9.8,1.200000000000001,1.8000000000000007,0.0,2.8000000000000007,3.0502583980560303,"Tim Golf, the new Boots."
974,NEIL LIKES YOUR RED GROW WUSS,1465,m,8,8,7,10.0,6,7.5,7.4,6.7,7.4,0.5,0.40000000000000036,3.3,1.4000000000000004,3.6384999752044678,Neil likes your red grow wuss.
975,SO LYNDA WANT ON TO COTTON,1465,m,8,8,7,10.0,6,7.199999999999999,8.2,8.299999999999999,8.2,0.8000000000000007,1.1999999999999993,1.700000000000001,2.1999999999999993,3.9748847484588623,"So, Lynda, want on to cotton."
976,SO TEDDY WANT ON THE FLAT,1465,m,8,8,6,10.0,6,8.7,9.7,10.0,9.7,0.6999999999999993,3.6999999999999993,0.0,3.6999999999999993,3.685215473175049,So Teddy want on the flat.
977,BILLY GOT A CROW,1465,m,8,8,8,10.0,7,9.3,9.8,10.0,9.8,1.3000000000000007,1.8000000000000007,0.0,2.8000000000000007,2.8422670364379883,Billy got a crow.
978,ALISA LIKE A STUDENT CLASS AT SCHOOL,1465,m,8,5,6,10.0,6,8.8,9.1,10.0,9.1,3.8000000000000007,3.0999999999999996,0.0,3.0999999999999996,3.8447866439819336,Alisa like a student class at school.
979,HOW GOOD AND BEAUTIFUL,1465,m,8,8,7,10.0,7,9.0,8.8,10.0,8.8,1.0,1.8000000000000007,0.0,1.8000000000000007,3.3203094005584717,How good and beautiful.
980,I RAN AWAY FROM THE GOAT,1469,m,6,8,8,10.0,7,9.0,9.9,10.0,9.9,1.0,1.9000000000000004,0.0,2.9000000000000004,2.9932498931884766,I ran away from the goat.
981,JAYME IS GOING TO SEE CAT,1469,m,6,8,8,10.0,8,9.8,9.9,10.0,9.9,1.8000000000000007,1.9000000000000004,0.0,1.9000000000000004,3.0286242961883545,Jayme is going to see Cat.
982,LOWEN IS GOING TO SEE MOUSE,1469,m,6,9,8,10.0,8,9.200000000000001,9.5,10.0,9.5,0.20000000000000107,1.5,0.0,1.5,3.204524278640747,Lowen is going to see mouse.
983,SO DORA WENT TO FIND THE COW,1469,m,6,8,8,10.0,8,9.399999999999999,9.6,10.0,9.6,1.3999999999999986,1.5999999999999996,0.0,1.5999999999999996,3.2624690532684326,So Dora went to find the cow.
984,SEVEN SEVEN EIGHT SIX,1469,m,6,8,8,10.0,7,9.6,9.9,10.0,9.9,1.5999999999999996,1.9000000000000004,0.0,2.9000000000000004,2.9548609256744385,7786.
985,TINA IS NOT VERY GOOD AT RUGBY,1469,m,6,9,9,10.0,9,9.7,9.9,10.0,9.9,0.6999999999999993,0.9000000000000004,0.0,0.9000000000000004,3.1582655906677246,Tina is not very good at rugby.
986,ALISA IS NOT VERY GOOD AT VOLLEYBALL,1469,m,6,9,7,10.0,7,9.1,7.9,10.0,7.9,0.09999999999999964,0.9000000000000004,0.0,0.9000000000000004,3.5801641941070557,Alisa is not very good at volleyball.
987,LYNDA IS NOT VERY GOOD AT TENNIS,1469,m,6,9,8,10.0,8,9.399999999999999,9.6,10.0,9.6,0.3999999999999986,1.5999999999999996,0.0,1.5999999999999996,3.0970029830932617,Lynda is not very good at tennis.
